category,date_time,headline,link
entertainment," June 4, 2020  9:11:59 am",Who is Roly Serrano?,https://indianexpress.com/article/entertainment/entertainment-others/who-is-roly-serrano-diego-maradona-lookalike-6441838/
entertainment," June 4, 2020  1:05:35 pm",John Boyega delivers passionate speech at Black Lives Matter protest in London,https://indianexpress.com/article/entertainment/hollywood/john-boyega-passionate-speech-black-lives-matter-protest-london-6441833/
entertainment," June 4, 2020  3:18:18 am",Separation done right: Stories that handle divorces sensitively,https://indianexpress.com/article/entertainment/hollywood/separation-done-right-stories-that-handle-divorces-sensitively-6440658/
entertainment," June 4, 2020  2:29:16 am",Cannes announces lineup for a festival cancelled by coronavirus pandemic,https://indianexpress.com/article/entertainment/entertainment-others/cannes-announces-lineup-for-a-festival-cancelled-by-coronavirus-pandemic-6441572/
entertainment," June 5, 2020  8:37:01 am",Chintu Ka Birthday actor Vinay Pathak: A good film is a good film no matter where you see it,https://indianexpress.com/article/entertainment/bollywood/chintu-ka-birthday-vinay-pathak-film-release-on-ott-platform-zee-5-6441034/
entertainment," June 5, 2020  8:41:40 am",Casting director Krish Kapur passes away,https://indianexpress.com/article/entertainment/bollywood/casting-director-krish-kapur-passes-away-6441521/
entertainment," June 3, 2020  9:53:02 pm","Vidya to go off air, producer calls it a ‘Covid 19 death’",https://indianexpress.com/article/entertainment/television/colors-vidya-to-go-off-air-covid-19-death-6440883/
entertainment," June 3, 2020  7:12:01 pm",Mohena Kumari Singh’s friends send her a special message,https://indianexpress.com/article/entertainment/television/mohena-kumari-singh-coronavirus-update-friends-6441093/
entertainment," June 4, 2020  8:28:12 am",Malavika Mohanan recalls her experience with racism,https://indianexpress.com/article/entertainment/tamil/malavika-mohanan-recalls-her-experience-with-racism-6440796/
entertainment," June 3, 2020  9:56:02 pm",Paatal Lok actor Swastika Mukherjee: Would be stupid to choose roles depending on length,https://indianexpress.com/article/entertainment/web-series/swastika-mukherjee-paatal-lok-mental-illness-6440666/
entertainment," June 4, 2020  8:35:19 am","Sajid Khan shares video of brother Wajid, writes ‘legends don’t die’",https://indianexpress.com/article/entertainment/bollywood/wajid-khan-instagram-video-shared-by-sajid-from-hospital-6440934/
entertainment," June 4, 2020  8:29:02 am",Omi Vaidya on 3 Idiots: Chatur was so impactful that people struggle to see me in other avatars,https://indianexpress.com/article/entertainment/bollywood/omi-vaidya-3-idiots-metro-park-quarantine-edition-coronavirus-pandemic-6440646/
entertainment," June 4, 2020  8:37:39 am",Lyricist Anwar Sagar passes away,https://indianexpress.com/article/entertainment/bollywood/lyricist-anwar-sagar-passes-away-6440852/
entertainment," June 4, 2020  8:36:18 am",First of Many: Mita Vasisht revisits Vaar Vaar Vaari,https://indianexpress.com/article/entertainment/bollywood/mita-vasisht-debut-film-vaar-vaar-vaari-first-of-many-6438393/
entertainment," June 4, 2020  8:37:20 am",Sexual harassment case filed against Nawazuddin Siddiqui’s brother,https://indianexpress.com/article/entertainment/bollywood/nawazuddin-siddiqui-brother-sexual-harassment-case-6440285/
entertainment," June 3, 2020  2:42:35 pm",Meri Aashiqui: Jubin Nautiyal’s song is a melancholic love ballad,https://indianexpress.com/article/entertainment/music/meri-aashiqui-jubin-nautiyals-song-is-a-melancholic-love-ballad-6440602/
entertainment," June 4, 2020  8:31:28 am",Hindustani Bhau on complaint against Ekta Kapoor: Want her to apologise to the Indian Army,https://indianexpress.com/article/entertainment/television/hindustani-bhau-on-complaint-against-ekta-kapoor-people-are-calling-me-to-sit-and-talk-6440389/
entertainment," June 4, 2020  8:32:01 am","Amitabh Bachchan, Jaya celebrate 47th wedding anniversary",https://indianexpress.com/article/entertainment/bollywood/amitabh-bachchan-jaya-bachchan-wedding-anniversary-photo-6440073/
